suite,track,test,title,feature,elements,status,visual_status,issue_type,reason,changed_ratio,content_changed_ratio,mae,source,reference_image,rendered_image,diff_image,upstream
resvg-test-suite,diagnostic,masking/mask/invalid-child.svg,Invalid child,masking/mask,mask|rect|svg,PASS,PASS,none,visual-match,0.0,0.0,0.00394,corpora/resvg-test-suite/svg/masking/mask/invalid-child.svg,corpora/resvg-test-suite/reference/masking/mask/invalid-child.png,assets/rendered/resvg-test-suite/masking/mask/invalid-child.png,assets/diff/resvg-test-suite/masking/mask/invalid-child.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/invalid-child.svg
resvg-test-suite,diagnostic,masking/mask/invisible-child-1.svg,Invisible child (1),masking/mask,circle|mask|rect|svg,PASS,PASS,none,visual-match,0.0,0.0,0.00394,corpora/resvg-test-suite/svg/masking/mask/invisible-child-1.svg,corpora/resvg-test-suite/reference/masking/mask/invisible-child-1.png,assets/rendered/resvg-test-suite/masking/mask/invisible-child-1.png,assets/diff/resvg-test-suite/masking/mask/invisible-child-1.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/invisible-child-1.svg
resvg-test-suite,diagnostic,masking/mask/invisible-child-2.svg,Invisible child (2),masking/mask,circle|mask|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.284372,0.9224231887066638,23.939510666666667,corpora/resvg-test-suite/svg/masking/mask/invisible-child-2.svg,corpora/resvg-test-suite/reference/masking/mask/invisible-child-2.png,assets/rendered/resvg-test-suite/masking/mask/invisible-child-2.png,assets/diff/resvg-test-suite/masking/mask/invisible-child-2.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/invisible-child-2.svg
resvg-test-suite,diagnostic,masking/mask/mask-on-child.svg,`mask` on child,masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.32420133333333334,corpora/resvg-test-suite/svg/masking/mask/mask-on-child.svg,corpora/resvg-test-suite/reference/masking/mask/mask-on-child.png,assets/rendered/resvg-test-suite/masking/mask/mask-on-child.png,assets/diff/resvg-test-suite/masking/mask/mask-on-child.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/mask-on-child.svg
resvg-test-suite,diagnostic,masking/mask/mask-on-self-with-mask-type=alpha.svg,`mask` on self with mask-type=alpha (SVG 2),masking/mask,linearGradient|mask|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.283728,0.7415824915824916,30.531976000000004,corpora/resvg-test-suite/svg/masking/mask/mask-on-self-with-mask-type=alpha.svg,corpora/resvg-test-suite/reference/masking/mask/mask-on-self-with-mask-type=alpha.png,assets/rendered/resvg-test-suite/masking/mask/mask-on-self-with-mask-type=alpha.png,assets/diff/resvg-test-suite/masking/mask/mask-on-self-with-mask-type=alpha.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/mask-on-self-with-mask-type=alpha.svg
resvg-test-suite,diagnostic,masking/mask/mask-on-self-with-mixed-mask-type.svg,`mask` on self with mixed mask-type (SVG 2),masking/mask,linearGradient|mask|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.231528,0.6090277777777777,14.276376,corpora/resvg-test-suite/svg/masking/mask/mask-on-self-with-mixed-mask-type.svg,corpora/resvg-test-suite/reference/masking/mask/mask-on-self-with-mixed-mask-type.png,assets/rendered/resvg-test-suite/masking/mask/mask-on-self-with-mixed-mask-type.png,assets/diff/resvg-test-suite/masking/mask/mask-on-self-with-mixed-mask-type.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/mask-on-self-with-mixed-mask-type.svg
resvg-test-suite,diagnostic,masking/mask/mask-on-self.svg,`mask` on self,masking/mask,mask|rect|svg,PASS,PASS,none,visual-match,0.0,0.0,0.6,corpora/resvg-test-suite/svg/masking/mask/mask-on-self.svg,corpora/resvg-test-suite/reference/masking/mask/mask-on-self.png,assets/rendered/resvg-test-suite/masking/mask/mask-on-self.png,assets/diff/resvg-test-suite/masking/mask/mask-on-self.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/mask-on-self.svg
resvg-test-suite,diagnostic,masking/mask/mask-type-in-style.svg,`mask-type` in `style` (SVG 2),masking/mask,linearGradient|mask|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.450104,0.6813557259340391,46.171976,corpora/resvg-test-suite/svg/masking/mask/mask-type-in-style.svg,corpora/resvg-test-suite/reference/masking/mask/mask-type-in-style.png,assets/rendered/resvg-test-suite/masking/mask/mask-type-in-style.png,assets/diff/resvg-test-suite/masking/mask/mask-type-in-style.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/mask-type-in-style.svg
resvg-test-suite,diagnostic,masking/mask/mask-type=alpha.svg,mask-type=alpha (SVG 2),masking/mask,linearGradient|mask|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.450104,0.6813557259340391,46.171940000000006,corpora/resvg-test-suite/svg/masking/mask/mask-type=alpha.svg,corpora/resvg-test-suite/reference/masking/mask/mask-type=alpha.png,assets/rendered/resvg-test-suite/masking/mask/mask-type=alpha.png,assets/diff/resvg-test-suite/masking/mask/mask-type=alpha.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/mask-type=alpha.svg
resvg-test-suite,diagnostic,masking/mask/mask-type=invalid.svg,mask-type=invalid (SVG 2),masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.8384266666666665,corpora/resvg-test-suite/svg/masking/mask/mask-type=invalid.svg,corpora/resvg-test-suite/reference/masking/mask/mask-type=invalid.png,assets/rendered/resvg-test-suite/masking/mask/mask-type=invalid.png,assets/diff/resvg-test-suite/masking/mask/mask-type=invalid.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/mask-type=invalid.svg
resvg-test-suite,diagnostic,masking/mask/mask-type=luminance.svg,mask-type=luminance (SVG 2),masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.8384266666666665,corpora/resvg-test-suite/svg/masking/mask/mask-type=luminance.svg,corpora/resvg-test-suite/reference/masking/mask/mask-type=luminance.png,assets/rendered/resvg-test-suite/masking/mask/mask-type=luminance.png,assets/diff/resvg-test-suite/masking/mask/mask-type=luminance.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/mask-type=luminance.svg
resvg-test-suite,diagnostic,masking/mask/maskContentUnits=objectBoundingBox.svg,maskContentUnits=objectBoundingBox,masking/mask,mask|rect|svg,PASS,PASS,none,visual-match,0.0,0.0,0.640256,corpora/resvg-test-suite/svg/masking/mask/maskContentUnits=objectBoundingBox.svg,corpora/resvg-test-suite/reference/masking/mask/maskContentUnits=objectBoundingBox.png,assets/rendered/resvg-test-suite/masking/mask/maskContentUnits=objectBoundingBox.png,assets/diff/resvg-test-suite/masking/mask/maskContentUnits=objectBoundingBox.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/maskContentUnits=objectBoundingBox.svg
resvg-test-suite,diagnostic,masking/mask/maskUnits=objectBoundingBox-with-percent.svg,maskUnits=objectBoundingBox with %,masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.4470786666666667,corpora/resvg-test-suite/svg/masking/mask/maskUnits=objectBoundingBox-with-percent.svg,corpora/resvg-test-suite/reference/masking/mask/maskUnits=objectBoundingBox-with-percent.png,assets/rendered/resvg-test-suite/masking/mask/maskUnits=objectBoundingBox-with-percent.png,assets/diff/resvg-test-suite/masking/mask/maskUnits=objectBoundingBox-with-percent.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/maskUnits=objectBoundingBox-with-percent.svg
resvg-test-suite,diagnostic,masking/mask/maskUnits=userSpaceOnUse-with-percent.svg,maskUnits=userSpaceOnUse with %,masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.41252266666666665,corpora/resvg-test-suite/svg/masking/mask/maskUnits=userSpaceOnUse-with-percent.svg,corpora/resvg-test-suite/reference/masking/mask/maskUnits=userSpaceOnUse-with-percent.png,assets/rendered/resvg-test-suite/masking/mask/maskUnits=userSpaceOnUse-with-percent.png,assets/diff/resvg-test-suite/masking/mask/maskUnits=userSpaceOnUse-with-percent.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/maskUnits=userSpaceOnUse-with-percent.svg
resvg-test-suite,diagnostic,masking/mask/maskUnits=userSpaceOnUse-with-rect.svg,maskUnits=userSpaceOnUse with rect,masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.35825599999999996,corpora/resvg-test-suite/svg/masking/mask/maskUnits=userSpaceOnUse-with-rect.svg,corpora/resvg-test-suite/reference/masking/mask/maskUnits=userSpaceOnUse-with-rect.png,assets/rendered/resvg-test-suite/masking/mask/maskUnits=userSpaceOnUse-with-rect.png,assets/diff/resvg-test-suite/masking/mask/maskUnits=userSpaceOnUse-with-rect.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/maskUnits=userSpaceOnUse-with-rect.svg
resvg-test-suite,diagnostic,masking/mask/maskUnits=userSpaceOnUse-with-width-only.svg,maskUnits=userSpaceOnUse with `width` only,masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.34425600000000006,corpora/resvg-test-suite/svg/masking/mask/maskUnits=userSpaceOnUse-with-width-only.svg,corpora/resvg-test-suite/reference/masking/mask/maskUnits=userSpaceOnUse-with-width-only.png,assets/rendered/resvg-test-suite/masking/mask/maskUnits=userSpaceOnUse-with-width-only.png,assets/diff/resvg-test-suite/masking/mask/maskUnits=userSpaceOnUse-with-width-only.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/maskUnits=userSpaceOnUse-with-width-only.svg
resvg-test-suite,diagnostic,masking/mask/maskUnits=userSpaceOnUse-without-rect.svg,maskUnits=userSpaceOnUse without rect,masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.813056,corpora/resvg-test-suite/svg/masking/mask/maskUnits=userSpaceOnUse-without-rect.svg,corpora/resvg-test-suite/reference/masking/mask/maskUnits=userSpaceOnUse-without-rect.png,assets/rendered/resvg-test-suite/masking/mask/maskUnits=userSpaceOnUse-without-rect.png,assets/diff/resvg-test-suite/masking/mask/maskUnits=userSpaceOnUse-without-rect.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/maskUnits=userSpaceOnUse-without-rect.svg
resvg-test-suite,diagnostic,masking/mask/nested-objectBoundingBox.svg,Nested `objectBoundingBox`,masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.4745026666666667,corpora/resvg-test-suite/svg/masking/mask/nested-objectBoundingBox.svg,corpora/resvg-test-suite/reference/masking/mask/nested-objectBoundingBox.png,assets/rendered/resvg-test-suite/masking/mask/nested-objectBoundingBox.png,assets/diff/resvg-test-suite/masking/mask/nested-objectBoundingBox.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/nested-objectBoundingBox.svg
resvg-test-suite,diagnostic,masking/mask/no-children.svg,No children,masking/mask,mask|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.99208,0.99208,166.64053733333333,corpora/resvg-test-suite/svg/masking/mask/no-children.svg,corpora/resvg-test-suite/reference/masking/mask/no-children.png,assets/rendered/resvg-test-suite/masking/mask/no-children.png,assets/diff/resvg-test-suite/masking/mask/no-children.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/no-children.svg
resvg-test-suite,diagnostic,masking/mask/none.svg,`none`,masking/mask,rect|svg,PASS,PASS,none,visual-match,0.0,0.0,0.00394,corpora/resvg-test-suite/svg/masking/mask/none.svg,corpora/resvg-test-suite/reference/masking/mask/none.png,assets/rendered/resvg-test-suite/masking/mask/none.png,assets/diff/resvg-test-suite/masking/mask/none.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/none.svg
resvg-test-suite,diagnostic,masking/mask/on-a-horizontal-line.svg,On a horizontal line,masking/mask,line|mask|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.01928,0.4024144869215292,3.3906066666666668,corpora/resvg-test-suite/svg/masking/mask/on-a-horizontal-line.svg,corpora/resvg-test-suite/reference/masking/mask/on-a-horizontal-line.png,assets/rendered/resvg-test-suite/masking/mask/on-a-horizontal-line.png,assets/diff/resvg-test-suite/masking/mask/on-a-horizontal-line.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/on-a-horizontal-line.svg
resvg-test-suite,diagnostic,masking/mask/on-a-small-object.svg,On a small object,masking/mask,circle|mask|rect|svg,PASS,PASS,none,visual-match,0.000292,0.0013163589151759954,0.17895866666666668,corpora/resvg-test-suite/svg/masking/mask/on-a-small-object.svg,corpora/resvg-test-suite/reference/masking/mask/on-a-small-object.png,assets/rendered/resvg-test-suite/masking/mask/on-a-small-object.png,assets/diff/resvg-test-suite/masking/mask/on-a-small-object.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/on-a-small-object.svg
resvg-test-suite,diagnostic,masking/mask/on-group-with-transform.svg,On group with `transform`,masking/mask,g|mask|rect|svg,PASS,PASS,none,visual-match,0.0,0.0,0.22063866666666668,corpora/resvg-test-suite/svg/masking/mask/on-group-with-transform.svg,corpora/resvg-test-suite/reference/masking/mask/on-group-with-transform.png,assets/rendered/resvg-test-suite/masking/mask/on-group-with-transform.png,assets/diff/resvg-test-suite/masking/mask/on-group-with-transform.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/on-group-with-transform.svg
resvg-test-suite,diagnostic,masking/mask/recursive-on-child.svg,Recursive on child (UB),masking/mask,linearGradient|mask|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.123604,0.8356255361540803,30.180786666666666,corpora/resvg-test-suite/svg/masking/mask/recursive-on-child.svg,corpora/resvg-test-suite/reference/masking/mask/recursive-on-child.png,assets/rendered/resvg-test-suite/masking/mask/recursive-on-child.png,assets/diff/resvg-test-suite/masking/mask/recursive-on-child.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/recursive-on-child.svg
resvg-test-suite,diagnostic,masking/mask/recursive-on-self.svg,Recursive on self,masking/mask,linearGradient|mask|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.502272,0.7715865798205727,22.44224266666667,corpora/resvg-test-suite/svg/masking/mask/recursive-on-self.svg,corpora/resvg-test-suite/reference/masking/mask/recursive-on-self.png,assets/rendered/resvg-test-suite/masking/mask/recursive-on-self.png,assets/diff/resvg-test-suite/masking/mask/recursive-on-self.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/recursive-on-self.svg
resvg-test-suite,diagnostic,masking/mask/recursive.svg,Recursive,masking/mask,linearGradient|mask|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.495784,0.7616197615828929,18.928421333333333,corpora/resvg-test-suite/svg/masking/mask/recursive.svg,corpora/resvg-test-suite/reference/masking/mask/recursive.png,assets/rendered/resvg-test-suite/masking/mask/recursive.png,assets/diff/resvg-test-suite/masking/mask/recursive.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/recursive.svg
resvg-test-suite,diagnostic,masking/mask/self-recursive.svg,Self-recursive,masking/mask,linearGradient|mask|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.495744,0.7615583138748925,18.902656,corpora/resvg-test-suite/svg/masking/mask/self-recursive.svg,corpora/resvg-test-suite/reference/masking/mask/self-recursive.png,assets/rendered/resvg-test-suite/masking/mask/self-recursive.png,assets/diff/resvg-test-suite/masking/mask/self-recursive.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/self-recursive.svg
resvg-test-suite,diagnostic,masking/mask/simple-case.svg,Simple case,masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.813056,corpora/resvg-test-suite/svg/masking/mask/simple-case.svg,corpora/resvg-test-suite/reference/masking/mask/simple-case.png,assets/rendered/resvg-test-suite/masking/mask/simple-case.png,assets/diff/resvg-test-suite/masking/mask/simple-case.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/simple-case.svg
resvg-test-suite,diagnostic,masking/mask/transform-has-no-effect.svg,`transform` has no effect,masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.813056,corpora/resvg-test-suite/svg/masking/mask/transform-has-no-effect.svg,corpora/resvg-test-suite/reference/masking/mask/transform-has-no-effect.png,assets/rendered/resvg-test-suite/masking/mask/transform-has-no-effect.png,assets/diff/resvg-test-suite/masking/mask/transform-has-no-effect.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/transform-has-no-effect.svg
resvg-test-suite,diagnostic,masking/mask/transform-on-shape.svg,`transform` on shape,masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.45702400000000004,corpora/resvg-test-suite/svg/masking/mask/transform-on-shape.svg,corpora/resvg-test-suite/reference/masking/mask/transform-on-shape.png,assets/rendered/resvg-test-suite/masking/mask/transform-on-shape.png,assets/diff/resvg-test-suite/masking/mask/transform-on-shape.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/transform-on-shape.svg
resvg-test-suite,diagnostic,masking/mask/with-clip-path.svg,With `clip-path`,masking/mask,circle|clipPath|mask|rect|svg,PASS,PASS,none,visual-match,0.0,0.0,0.24824666666666664,corpora/resvg-test-suite/svg/masking/mask/with-clip-path.svg,corpora/resvg-test-suite/reference/masking/mask/with-clip-path.png,assets/rendered/resvg-test-suite/masking/mask/with-clip-path.png,assets/diff/resvg-test-suite/masking/mask/with-clip-path.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/with-clip-path.svg
resvg-test-suite,diagnostic,masking/mask/with-grayscale-image.svg,With grayscale `image`,masking/mask,image|mask|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.075228,0.6552048494983278,12.683061333333333,corpora/resvg-test-suite/svg/masking/mask/with-grayscale-image.svg,corpora/resvg-test-suite/reference/masking/mask/with-grayscale-image.png,assets/rendered/resvg-test-suite/masking/mask/with-grayscale-image.png,assets/diff/resvg-test-suite/masking/mask/with-grayscale-image.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/with-grayscale-image.svg
resvg-test-suite,diagnostic,masking/mask/with-image.svg,With `image`,masking/mask,image|mask|rect|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.082556,0.7274397492705068,11.194382666666668,corpora/resvg-test-suite/svg/masking/mask/with-image.svg,corpora/resvg-test-suite/reference/masking/mask/with-image.png,assets/rendered/resvg-test-suite/masking/mask/with-image.png,assets/diff/resvg-test-suite/masking/mask/with-image.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/with-image.svg
resvg-test-suite,diagnostic,masking/mask/with-opacity-1.svg,With opacity (1),masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.219456,corpora/resvg-test-suite/svg/masking/mask/with-opacity-1.svg,corpora/resvg-test-suite/reference/masking/mask/with-opacity-1.png,assets/rendered/resvg-test-suite/masking/mask/with-opacity-1.png,assets/diff/resvg-test-suite/masking/mask/with-opacity-1.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/with-opacity-1.svg
resvg-test-suite,diagnostic,masking/mask/with-opacity-2.svg,With opacity (2),masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.5122559999999999,corpora/resvg-test-suite/svg/masking/mask/with-opacity-2.svg,corpora/resvg-test-suite/reference/masking/mask/with-opacity-2.png,assets/rendered/resvg-test-suite/masking/mask/with-opacity-2.png,assets/diff/resvg-test-suite/masking/mask/with-opacity-2.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/with-opacity-2.svg
resvg-test-suite,diagnostic,masking/mask/with-opacity-3.svg,With opacity (3),masking/mask,linearGradient|mask|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.165056,corpora/resvg-test-suite/svg/masking/mask/with-opacity-3.svg,corpora/resvg-test-suite/reference/masking/mask/with-opacity-3.png,assets/rendered/resvg-test-suite/masking/mask/with-opacity-3.png,assets/diff/resvg-test-suite/masking/mask/with-opacity-3.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/masking/mask/with-opacity-3.svg
resvg-test-suite,diagnostic,paint-servers/linearGradient/attributes-via-xlink-href-complex-order.svg,Attributes via `xlink:href`. Complex order,paint-servers/linearGradient,linearGradient|rect|stop|svg,FAIL,FAIL,visual-mismatch,visual-diff,0.454912,0.6876326498527624,33.923624,corpora/resvg-test-suite/svg/paint-servers/linearGradient/attributes-via-xlink-href-complex-order.svg,corpora/resvg-test-suite/reference/paint-servers/linearGradient/attributes-via-xlink-href-complex-order.png,assets/rendered/resvg-test-suite/paint-servers/linearGradient/attributes-via-xlink-href-complex-order.png,assets/diff/resvg-test-suite/paint-servers/linearGradient/attributes-via-xlink-href-complex-order.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/paint-servers/linearGradient/attributes-via-xlink-href-complex-order.svg
resvg-test-suite,diagnostic,paint-servers/linearGradient/attributes-via-xlink-href-from-radialGradient.svg,Attributes via `xlink:href` from `radialGradient`,paint-servers/linearGradient,linearGradient|radialGradient|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.367084,corpora/resvg-test-suite/svg/paint-servers/linearGradient/attributes-via-xlink-href-from-radialGradient.svg,corpora/resvg-test-suite/reference/paint-servers/linearGradient/attributes-via-xlink-href-from-radialGradient.png,assets/rendered/resvg-test-suite/paint-servers/linearGradient/attributes-via-xlink-href-from-radialGradient.png,assets/diff/resvg-test-suite/paint-servers/linearGradient/attributes-via-xlink-href-from-radialGradient.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/paint-servers/linearGradient/attributes-via-xlink-href-from-radialGradient.svg
resvg-test-suite,diagnostic,paint-servers/linearGradient/attributes-via-xlink-href-from-rect.svg,Attributes via `xlink:href` from `rect`,paint-servers/linearGradient,defs|linearGradient|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.215132,corpora/resvg-test-suite/svg/paint-servers/linearGradient/attributes-via-xlink-href-from-rect.svg,corpora/resvg-test-suite/reference/paint-servers/linearGradient/attributes-via-xlink-href-from-rect.png,assets/rendered/resvg-test-suite/paint-servers/linearGradient/attributes-via-xlink-href-from-rect.png,assets/diff/resvg-test-suite/paint-servers/linearGradient/attributes-via-xlink-href-from-rect.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/paint-servers/linearGradient/attributes-via-xlink-href-from-rect.svg
resvg-test-suite,diagnostic,paint-servers/linearGradient/attributes-via-xlink-href-only-required.svg,Attributes via `xlink:href`. Only required,paint-servers/linearGradient,linearGradient|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.22963600000000003,corpora/resvg-test-suite/svg/paint-servers/linearGradient/attributes-via-xlink-href-only-required.svg,corpora/resvg-test-suite/reference/paint-servers/linearGradient/attributes-via-xlink-href-only-required.png,assets/rendered/resvg-test-suite/paint-servers/linearGradient/attributes-via-xlink-href-only-required.png,assets/diff/resvg-test-suite/paint-servers/linearGradient/attributes-via-xlink-href-only-required.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/paint-servers/linearGradient/attributes-via-xlink-href-only-required.svg
resvg-test-suite,diagnostic,paint-servers/linearGradient/attributes-via-xlink-href.svg,Attributes via `xlink:href`,paint-servers/linearGradient,linearGradient|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.229568,corpora/resvg-test-suite/svg/paint-servers/linearGradient/attributes-via-xlink-href.svg,corpora/resvg-test-suite/reference/paint-servers/linearGradient/attributes-via-xlink-href.png,assets/rendered/resvg-test-suite/paint-servers/linearGradient/attributes-via-xlink-href.png,assets/diff/resvg-test-suite/paint-servers/linearGradient/attributes-via-xlink-href.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/paint-servers/linearGradient/attributes-via-xlink-href.svg
resvg-test-suite,diagnostic,paint-servers/linearGradient/default-attributes.svg,Default attributes,paint-servers/linearGradient,linearGradient|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.261536,corpora/resvg-test-suite/svg/paint-servers/linearGradient/default-attributes.svg,corpora/resvg-test-suite/reference/paint-servers/linearGradient/default-attributes.png,assets/rendered/resvg-test-suite/paint-servers/linearGradient/default-attributes.png,assets/diff/resvg-test-suite/paint-servers/linearGradient/default-attributes.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/paint-servers/linearGradient/default-attributes.svg
resvg-test-suite,diagnostic,paint-servers/linearGradient/gradientTransform-and-transform.svg,gradientTransform and transform,paint-servers/linearGradient,linearGradient|rect|stop|svg,PASS,PASS,none,visual-match,0.0,0.0,0.126068,corpora/resvg-test-suite/svg/paint-servers/linearGradient/gradientTransform-and-transform.svg,corpora/resvg-test-suite/reference/paint-servers/linearGradient/gradientTransform-and-transform.png,assets/rendered/resvg-test-suite/paint-servers/linearGradient/gradientTransform-and-transform.png,assets/diff/resvg-test-suite/paint-servers/linearGradient/gradientTransform-and-transform.png,https://github.com/linebender/resvg-test-suite/blob/d8e064337faf01bc5a9579187a56dbdbe3eacc72/tests/paint-servers/linearGradient/gradientTransform-and-transform.svg
